-0.1822504539232557,-0.23997236046242013,0.048065892584505894
-0.26326345338305523,-0.3053629818224135,0.08858947156587596
-0.302097455009548,-0.34497060325619944,0.12162853211109355
-0.33193980518447347,-0.36753253158653415,0.14912668316517855
-0.3557706915417365,-0.3886408319045129,0.1706674304530908
-0.37117069244003803,-0.39336807644610716,0.19723294737543437
-0.39391670771268733,-0.39959744190077423,0.21196231483150546
-0.40985787657000233,-0.4149046355478844,0.2226376750595093
-0.4225117135699875,-0.42381231441547507,0.23514017353317457
-0.4305607652344353,-0.42836410484739174,0.2496070518982581
-0.44006995881017275,-0.4326469533351393,0.2609819393000324
-0.44901306741684494,-0.435513653014647,0.27227908831715625
-0.45904131377090435,-0.43327797126819284,0.281444764068097
-0.46713360959253836,-0.4377857670997918,0.2893685601477068
-0.4694148977717099,-0.44166057108805346,0.29908066694952745
-0.4765144091250114,-0.44255180441020514,0.306335380966637
-0.48364444615244023,-0.44688845571141994,0.3129252945277214
-0.4888789791448241,-0.44934316663428575,0.31959442487611156
-0.4945788104980798,-0.45163688983110056,0.3262593269830969
-0.49831329781234485,-0.45325586416710917,0.3336434462531574
-0.5045841396770292,-0.45369402169270756,0.3391979886573665
-0.5100669316143973,-0.4531868931735373,0.344763961361174
-0.5136785438793324,-0.45344777518071,0.35103691786239
-0.5180746984789641,-0.45276140089972633,0.35668182046211244
-0.5239100461887816,-0.4543426788072595,0.3604880369976359
-0.5262023580888946,-0.4560234217897953,0.3660890062979819
-0.5291314556674974,-0.45675777367819725,0.3719081032008539
-0.5315303087648382,-0.45803091317761147,0.37738852031678444
-0.5344620036943591,-0.46053467212935423,0.3814740147516357
-0.5373287882942056,-0.4616938491833763,0.3859869392034759
-0.5409932726446902,-0.46219499568917644,0.38988006611896
-0.5448129637267715,-0.4644969618598682,0.39311488793588856
-0.54716112024267,-0.4647181119591355,0.3974314489142839
-0.5496504571710884,-0.4652068131026272,0.40161477443312216
-0.55258647853323,-0.4656975342302669,0.40526755191689634
-0.555293880941329,-0.466775797447095,0.408621335968109
-0.5580776092626555,-0.46916607664578486,0.4113357368513587
-0.5600445137910267,-0.46800949669520775,0.4159523731869146
-0.5621574276731026,-0.4692154729518692,0.419272599566561
-0.565764079305418,-0.47001822527537795,0.4218682267083633
-0.5677628797247528,-0.46931324581682976,0.4259255265497636
-0.5696436602498245,-0.47023156650213926,0.42911869248471124
-0.5731511937968752,-0.4702946495472011,0.4312734803617103
-0.5747730533425398,-0.4705256969362051,0.4350031394333585
-0.576830810850203,-0.4721149521098339,0.43748525074964734
-0.5766411462509097,-0.4735438146809521,0.440629480883206
-0.5787339717917271,-0.473879594787493,0.4434269128927706
-0.5804299186790133,-0.47541953746258114,0.44592380066349924
-0.5820783015650406,-0.4760491790240411,0.44866128041228914
-0.5835405553529672,-0.47737921142825057,0.45119689085210835
-0.5853752744295,-0.4776375712534022,0.45401096050934325
-0.5872708070774729,-0.4770961894931286,0.4567212275119583
-0.5882048825810403,-0.47778592112298374,0.4594877720997769
-0.5910399870301104,-0.47891980933640504,0.461007997606022
-0.5926581887096655,-0.47898349656247113,0.4636250556899223
-0.5941715392270926,-0.4802359180828235,0.46589693439690505
-0.5960181583306678,-0.480636548754159,0.4679468032890395
-0.597563090995131,-0.480788237647241,0.4702723004840235
-0.5990867510861405,-0.48110783032789894,0.47263415344422904
-0.6004482533711408,-0.4812584873388543,0.4750507332417298
-0.6019677993880564,-0.48144538708746704,0.47726756609728627
-0.6028242173501825,-0.4823998700212124,0.47940024498547035
-0.6044751263540525,-0.48246584001201787,0.4815590333860687
-0.6061812286609795,-0.48202548053571037,0.48361217464164336
-0.6074526082641599,-0.48255192593948454,0.4856135054562412
-0.6085001759259273,-0.483484693683217,0.4874929441467028
-0.609693443737828,-0.4836928156036378,0.4895235520944411
-0.6105319446624604,-0.4841332008228639,0.4917289781491027
-0.6116512801788977,-0.48468696093758373,0.4935807734708148
-0.6130637814061737,-0.484005164009689,0.495651953054179
-0.614021612123198,-0.4847156795289705,0.4973312061492548
-0.615258159493202,-0.48519597479294146,0.49909188019307
-0.6168048136466138,-0.48627201047928426,0.500375073771134
-0.617470013416797,-0.4869958011486796,0.5021518739373902
-0.6185308972595581,-0.4874170730107817,0.504018523869158
-0.6197619601280031,-0.4870752956756591,0.5058521818327817
-0.6211953233622685,-0.48678273686804174,0.5075991156553268
-0.6221353670791111,-0.48727026805336765,0.5093333347317955
-0.6231771629898815,-0.4870098696762446,0.5110097467968989
-0.6238489945406452,-0.48671135459129006,0.5133192114973304
-0.625090253574012,-0.4864837217030319,0.5148742095819511
-0.6264225886341742,-0.48677534276691065,0.5164453670856013
-0.6271206783601594,-0.4877733435136655,0.5177215533808415
